,IMDB,TREC,SST
SingleCNN_static,7.217802391213886,0.15021892229715983,3.0598838979547676
SingleCNN_nonstatic,12.312424724166458,0.3727232173637108,9.62941058476766
SingleCNN_spe,9.358208732171493,0.1913863194955362,4.051322763249026
kimCNN_static,14.793535026849485,0.21366592248280844,5.516335972150167
kimCNN_nonstatic,32.60365755081177,1.1796854381208066,42.29354799495024
kimCNN_multichannel,51.86009011579596,1.303715376853943,46.23056021813424
bilstm,41.5483608992703,1.7730643113454183,33.45189776203849
bert,349.0708814055421,3.853864230607685,110.5818963601039
